ExampleSat.UTCGregorian    ExampleSat.X              ExampleSat.Y              ExampleSat.Z              ExampleSat.VX             ExampleSat.VY             ExampleSat.VZ             
05 May 2002 15:53:35.695   1993.925771954354         -383.1968455803482        -6898.291469947665        -6.65689728583816         -2.800139309798316        -1.769856245427575        
05 May 2002 15:55:15.695   1318.790183650989         -660.6713699095684        -7038.100629568207        -6.833769152046358        -2.74440580159072         -1.023857246940197        
05 May 2002 15:56:55.695   629.5985393829187         -931.1044924414667        -7102.704503062515        -6.937774246435833        -2.659437006360543        -0.267081231564592        
05 May 2002 15:58:35.695   -66.30250986631971        -1191.615301107902        -7091.423929258774        -6.967840421620086        -2.546135045647013        0.4924899088145961        
05 May 2002 16:00:15.695   -761.4968885502797        -1439.427656232092        -7004.379859093997        -6.923652402593227        -2.405691514092283        1.246848993090088         
05 May 2002 16:01:55.695   -1448.574990632034        -1671.898604067625        -6842.492134505295        -6.805654844666826        -2.239576398838328        1.988038545007925         
05 May 2002 16:03:35.695   -2120.209620340506        -1886.545583748207        -6607.470762906521        -6.615050182889392        -2.049525030453705        2.708225812670084         
05 May 2002 16:05:15.695   -2769.231446647436        -2081.072225727343        -6301.799681854358        -6.353791059355626        -1.837522974744034        3.399777869340306         
05 May 2002 16:06:55.695   -3388.703410373781        -2253.392529206907        -5928.713009218226        -6.024566940861236        -1.605788729817097        4.055336725744907         
05 May 2002 16:08:35.695   -3971.993477209675        -2401.653191465937        -5492.163790690638        -5.630784411553297        -1.356754076049488        4.667894192139379         
05 May 2002 16:10:15.695   -4512.845075855754        -2524.253847635317        -4996.785293808968        -5.176540561653814        -1.093041941178885        5.230865993323124         
05 May 2002 16:11:55.695   -5005.444501555867        -2619.86496758614         -4447.844961356167        -4.666588908329935        -0.8174416907091592       5.738164381842784         
05 May 2002 16:13:35.695   -5444.484516481201        -2687.44315207909         -3851.191222289942        -4.106297378467115        -0.5328818296492139       6.184268247769069         
05 May 2002 16:15:15.695   -5825.223336943472        -2726.243573154308        -3213.19347158984         -3.501598060322216        -0.2424002046421591       6.564289502956375         
05 May 2002 16:16:55.695   -6143.53818164703         -2735.829318818093        -2540.675659149829        -2.858928674344881        0.05088808668621646       6.874034359507383         
05 May 2002 16:18:35.695   -6395.972564248712        -2716.077428712887        -1840.844069869774        -2.185166009765954        0.3438247467947892        7.110058038703135         
05 May 2002 16:20:15.695   -6579.776553137675        -2667.181446677516        -1121.210025473663        -1.487551901941152        0.6332438344222947        7.26971145308314          
05 May 2002 16:21:55.695   -6692.939296392097        -2589.650366909799        -389.5083760905811        -0.7736126525204494       0.9160082642819013        7.351178509046231         
05 May 2002 16:23:35.695   -6734.213213654791        -2484.303910838761        346.3872205992873         -0.05107310548277236      1.189046603041784         7.353502871661139         
05 May 2002 16:25:15.695   -6703.129391763966        -2352.264139259334        1078.55113420141          0.6722331505349017        1.44938946279315          7.276603311861961         
05 May 2002 16:26:55.695   -6600.003877429026        -2194.943475212144        1799.093539316899         1.38845579297358          1.694204777020638         7.12127709606544          
05 May 2002 16:28:35.695   -6425.934731905299        -2014.029283600029        2500.24793000753          2.089820225597096         1.920831267115408         6.889191256410892         
05 May 2002 16:30:15.695   -6182.789890680875        -1811.465220656856        3174.457165338595         2.768718712788442         2.126809466585939         6.582861968647999         
05 May 2002 16:31:55.695   -5873.186044756773        -1589.429624577806        3814.456884961623         3.417798500734617         2.309909763688981         6.205622633034351         
05 May 2002 16:33:35.695   -5500.458922074158        -1350.311267958014        4413.355205761764         4.030045405145372         2.468157039066746         5.761581577173905         
05 May 2002 16:35:15.695   -5068.625488273963        -1096.682828215558        4964.707717826996         4.598861588137381         2.599851608052209         5.255570552869029         
05 May 2002 16:36:55.695   -4582.338699742997        -831.2724544653885        5462.586924227621         5.118136535955338         2.703586313733592         4.693085366553663         
05 May 2002 16:38:35.695   -4046.835527091592        -556.9338190301224        5901.645406300061         5.582310559424456         2.778259746269788         4.080220058633238         
05 May 2002 16:40:15.695   -3467.879017408486        -276.6150370955901        6277.172140658027         5.986430449287003         2.823085677426431         3.423596025505879         
05 May 2002 16:41:55.695   -2851.695188761095        6.67317416632798          6585.141526811602         6.326197192360907         2.837598886204972         2.73028737824478          
05 May 2002 16:43:35.695   -2204.90554665578         289.889747272886          6822.254807833395         6.598005880346793         2.82165760874009          2.007743661759522         
05 May 2002 16:45:15.695   -1534.45599012656         569.9956021401499         6985.97366861823          6.798978097995755         2.775442869286504         1.263710846187745         
05 May 2002 16:46:55.695   -847.5428434930983        843.9857699393593         7074.545875762765         6.926987154371602         2.699454941110939         0.5061512763634588        
05 May 2002 16:48:35.695   -151.5367089076137        1108.92102817837          7087.022881714519         6.980676522283874         2.594507150404327         -0.2568369554019157       
05 May 2002 16:50:15.695   546.0951957284808         1361.958789405999         7023.269351737661         6.959471779700363         2.461717180508741         -1.01710092415132         
05 May 2002 16:51:55.695   1237.867574758144         1600.382999305536         6883.964594803256         6.863586223734575         2.302495966836807         -1.766513909877447        
05 May 2002 16:53:35.695   1916.355839587423         1821.632805530757         6670.595891984408         6.694020170147051         2.118534205081867         -2.497056443212159        
05 May 2002 16:55:15.695   2574.274502085291         2023.329757099437         6385.443728243989         6.452553786195054         1.911786437894944         -3.200897214418197        
05 May 2002 16:56:55.695   3204.554518951978         2203.30328963705          6031.558951138937         6.141733156066651         1.684452645263459         -3.870473602199052        
05 May 2002 16:58:35.695   3800.418889573584         2359.614241985248         5612.731912786141         5.764849171991228         1.438957251639501         -4.498571408739408        
05 May 2002 17:00:15.695   4355.455768086101         2490.576142149366         5133.453702351701         5.325908798392429         1.177925479739955         -5.078403179299894        
05 May 2002 17:01:55.695   4863.688304623207         2594.773995308778         4598.869650319145         4.829598285628815         0.9041570299390843        -5.603684253364078        
05 May 2002 17:03:35.695   5319.64039335856          2671.080308191162         4014.725382094009         4.281238018363156         0.6205971416819895        -6.068705472008523        
05 May 2002 17:05:15.695   5718.397480361707         2718.668094328855         3387.305818032676         3.686728871295892         0.330305195418447         -6.468401276665252        
05 May 2002 17:06:55.695   6055.66158611564          2737.020626812319         2723.367648037415         3.05249019429218          0.03642112837474092       -6.798411809291675        
05 May 2002 17:08:35.695   6327.799721994842         2725.93773819736          2030.065954448186         2.385389850778202         -0.2578699399826856       -7.055137572987366        
05 May 2002 17:10:15.695   6531.884940252139         2685.538513126482         1314.875798414392         1.692667054567227         -0.5493743628590601       -7.235785257620937        
05 May 2002 17:11:55.695   6665.729347810718         2616.260275352075         585.5097183430569         0.9818490691689263        -0.834927293662211        -7.33840347427798         
05 May 2002 17:13:35.695   6727.9085354043           2518.853835832579         -150.1677939521751        0.2606631238543239        -1.111430006229632        -7.361907372048203        
05 May 2002 17:15:15.695   6717.777022587968         2394.375038610577         -884.2276899282555        -0.4630548710754475       -1.37588649187947         -7.306091418283919        
05 May 2002 17:16:55.695   6635.474485354002         2244.172713433051         -1608.76442682209         -1.181453068707866        -1.625438616496119        -7.171629984501417        
05 May 2002 17:18:35.695   6481.922711956056         2069.873213905429         -2315.983475479093        -1.886756086286232        -1.857399161386568        -6.960065771567835        
05 May 2002 17:20:15.695   6258.813411923263         1873.361784060581         -2998.287075741849        -2.571355290258528        -2.069282147326469        -6.673786498105766        
05 May 2002 17:21:55.695   5968.587174411656         1656.761050761919         -3648.357103781502        -3.227895320267239        -2.258829948123768        -6.315990636647075        
05 May 2002 17:23:35.695   5614.404027111103         1422.406982838531         -4259.234008309955        -3.849355413519592        -2.4240368282391          -5.890643287932989        
05 May 2002 17:25:15.695   5200.10617561527          1172.822686081594         -4824.390897387652        -4.429124368493564        -2.563168680913431        -5.402423509985049        
05 May 2002 17:26:55.695   4730.173604456924         910.6904193313513         -5337.801993224437        -4.961068299065718        -2.674778883793968        -4.856664556516056        
05 May 2002 17:28:35.695   4209.673288095552         638.8222177259364         -5794.004822277124        -5.439590663333913        -2.757720321283561        -4.259288517868994        
05 May 2002 17:30:15.695   3644.202794864808         360.1294983555954         -6188.155654458133        -5.859684370597937        -2.811153734406388        -3.616736802413393        
05 May 2002 17:31:55.695   3039.829073532959         77.59200391802139         -6516.077840883121        -6.216976051189316        -2.834552642941497        -2.935897760121915        
05 May 2002 17:33:35.695   2403.023189149801         -205.7735886487973        -6774.302821614993        -6.507762800964686        -2.827705136602707        -2.224032543788782        
05 May 2002 17:35:15.695   1740.591738652181         -486.9450967235396        -6960.103669633058        -6.729041861288102        -2.790712848740772        -1.488700061693925        
05 May 2002 17:36:55.695   1059.605625361034         -762.9260312777046        -7071.521110638232        -6.878533767282563        -2.723987410325541        -0.7376816138464929       
05 May 2002 17:38:35.695   367.3268186231393         -1030.776327880864        -7107.382004463792        -6.954699485870134        -2.628244636976168        0.0210944443317695        
05 May 2002 17:40:15.695   -328.8663208868676        -1287.642391505554        -7067.310297336371        -6.956751980051238        -2.504496635376917        0.7796278758082382        
05 May 2002 17:41:55.695   -1021.554609658342        -1530.786253242051        -6951.730460379052        -6.884662492366455        -2.35404193536306         1.529921595187237         
05 May 2002 17:43:35.695   -1703.353979361032        -1757.613642021613        -6761.863423162115        -6.739161655665656        -2.178453671580088        2.264056659280592         
05 May 2002 17:45:15.695   -2366.99126308822         -1965.700773932152        -6499.715001658347        -6.521735339564517        -1.97956576277583         2.9742673144606           
05 May 2002 17:46:55.695   -3005.379289641216        -2152.819653450011        -6168.056813725782        -6.23461494882655         -1.759456977449557        3.65301611869849          
05 May 2002 17:48:35.695   -3611.690707537748        -2316.961667504805        -5770.399682043322        -5.880761731697973        -1.520432740256521        4.293069000428905         
05 May 2002 17:50:15.695   -4179.429914445745        -2456.359239513171        -5310.959547078584        -5.463844549931026        -1.265004527296504        4.887569909362365         
05 May 2002 17:51:55.695   -4702.502407786455        -2569.505295630043        -4794.615960837086        -4.988210528224386        -0.9958667265876399       5.430114464208867         
05 May 2002 17:53:35.695   -5175.280818247612        -2655.170286602255        -4226.863303306337        -4.458848044748993        -0.7158708984646553       5.914821747535214         
05 May 2002 17:55:15.695   -5592.666839508488        -2712.416506118427        -3613.754960671375        -3.881341651221694        -0.4279974582852642       6.336403156490962         
05 May 2002 17:56:55.695   -5950.148236644554        -2740.609454167608        -2961.840822520324        -3.261818713241492        -0.1353249128819241       6.690227020402065         
05 May 2002 17:58:35.695   -6243.850106398148        -2739.426012878595        -2278.098592742193        -2.606887829830003        0.1590030941714986        6.972377562028101         
05 May 2002 18:00:15.695   -6470.579585432832        -2708.859234159575        -1569.859550473777        -1.923569398705452        0.45181254901838          7.179706731446786         
05 May 2002 18:01:55.695   -6627.863253342714        -2649.219581959242        -844.7295460717824        -1.219219027766446        0.7399351464484802        7.30987748269819          
05 May 2002 18:03:35.695   -6713.976564267154        -2561.132527002202        -110.5061518420162        -0.5014448164153373       1.020245082605549         7.361397203807508         
05 May 2002 18:05:15.695   -6727.964757347929        -2445.532455274332        624.9069945766271         0.2219801777351975        1.289695889543925         7.33364023900448          
05 May 2002 18:06:55.695   -6669.654839504893        -2303.652921178169        1353.587522264111         0.9432087339564974        1.54535659954287          7.226858745734217         
05 May 2002 18:08:35.695   -6539.658397803288        -2137.013347294184        2067.682147756219         1.654411817797562         1.784446527090792         7.042181487076721         
05 May 2002 18:10:15.695   -6339.365173230187        -1947.402342927315        2759.493772495089         2.347870704851443         2.004367992065148         6.781600545409821         
05 May 2002 18:11:55.695   -6070.927505396642        -1736.857877704378        3421.566664686698         3.016067127621976         2.202736381436779         6.447946327798446         
05 May 2002 18:13:35.695   -5737.235927909421        -1507.644602158212        4046.768587066008         3.65176981181996          2.37740704939579          6.044851588195336         
05 May 2002 18:15:15.695   -5341.886348240548        -1262.228651119767        4628.368820525699         4.248115968438819         2.526498680383843         5.576705490007986         
05 May 2002 18:16:55.695   -4889.139378291165        -1003.250297514344        5160.111145791047         4.798686567830728         2.648412874550974         5.048598956450888         
05 May 2002 18:18:35.695   -4383.872483002493        -733.4948403073279        5636.280980802416         5.297574526121097         2.741849851686352         4.466262686825075         
05 May 2002 18:20:15.695   -3831.525687979235        -455.8621157091368        6051.766009177037         5.739445244145044         2.805820293574581         3.835999257254501         
05 May 2002 18:21:55.695   -3238.041627105394        -173.3350126427021        6402.109777413852         6.11958923955909          2.839653449741045         3.164610671174885         
05 May 2002 18:23:35.695   -2609.800723477617        111.052643222848          6683.557869337359         6.433966871524137         2.843001708135166         2.459322594594649         
05 May 2002 18:25:15.695   -1953.552288204763        394.2484945136306         6893.096380341174         6.679245355772524         2.815841876912381         1.727706325183391         
05 May 2002 18:26:55.695   -1276.342291346454        673.214031037062          7028.482510004317         6.852828396254294         2.758473435200184         0.9775993194726585        
05 May 2002 18:28:35.695   -585.4385263547036        944.9566510589872         7088.267161173785         6.952878805394921         2.67151399139437          0.2170248789149479        
05 May 2002 18:30:15.695   111.746149353124          1206.56113637925          7071.809484068662         6.978334458414236         2.555892143362231         -0.5458886121062932       
05 May 2002 18:31:55.695   807.7318458204104         1455.220289127692         6979.283334161861         6.928917834216404         2.412837873419096         -1.302988663316852        
05 May 2002 18:33:35.695   1495.050309161247         1688.264487477584         6811.675630320162         6.805139256094088         2.243870542714749         -2.046179731685946        
05 May 2002 18:35:15.695   2166.323599322996         1903.189921819726         6570.776611091309         6.608293782242674         2.050784483754483         -2.767504236210129        
05 May 2002 18:36:55.695   2814.342132047686         2097.685268644532         6259.162000540364         6.340451534171222         1.835632138406938         -3.459223358903781        
05 May 2002 18:38:35.695   3432.141413875355         2269.656553090966         5880.167117864248         6.004441116271469         1.600704658313334         -4.113897330553679        
05 May 2002 18:40:15.695   4013.0767588344           2417.249942092267         5437.853003491405         5.603825693974162         1.348509882585588         -4.724464713895521        
05 May 2002 18:41:55.695   4550.895228569359         2538.87220213928          4936.96469516237          5.142871280581231         1.081747637705247         -5.284319973974629        
05 May 2002 18:43:35.695   5039.803997580369         2633.208553613545         4382.881868122396         4.626506840188784         0.8032823636507258        -5.787388397907613        
05 May 2002 18:45:15.695   5474.534308790341         2699.237657304926         3781.562160737039         4.060275954799598         0.516113159172981         -6.228197210024133        
05 May 2002 18:46:55.695   5850.400171196971         2736.243483790564         3139.47763031419          3.450280015383551         0.2233414466889815        -6.601941562610597        
05 May 2002 18:48:35.695   6163.350959862063         2743.823842243438         2463.544922580488         2.803113169287148         -0.07186342276678756      -6.904543982132615        
05 May 2002 18:50:15.695   6410.017117636055         2721.895383509633         1761.049881453421         2.125789566688823         -0.3663001839986078       -7.132705836901994        
05 May 2002 18:51:55.695   6587.748228009285         2670.694942201544         1039.567468460701         1.42566377530754          -0.656772740012012        -7.283949471489724        
05 May 2002 18:53:35.695   6694.642833116406         2590.777142550503         306.8779851823747         0.7103455395746153        -0.9401276731605801       -7.356649829819833        
05 May 2002 18:55:15.695   6729.569501523771         2483.008260153946         -429.1192989632554        -0.01238966671611488      -1.213291484910168        -7.350054648502143        
05 May 2002 18:56:55.695   6692.178807563188         2348.556403394577         -1160.493937842514        -0.7346926424280318       -1.473306841340263        -7.264292633473518        
05 May 2002 18:58:35.695   6582.90605596305          2188.878150059381         -1879.37230324402         -1.448733242106666        -1.717367116790856        -7.100369408810174        
05 May 2002 19:00:15.695   6402.9647655068           2005.70184347197          -2578.024564631171        -2.146792136091547        -1.942848581170865        -6.860151421128409        
05 May 2002 19:01:55.695   6154.33110272379          1801.007812826331         -3248.949477678296        -2.821349815900239        -2.147339666351036        -6.546338365081588        
05 May 2002 19:03:35.695   5839.719622613195         1577.005833804769         -3884.955876070613        -3.465171268231044        -2.328666862074506        -6.162425038401637        
05 May 2002 19:05:15.695   5462.550819101242         1336.11018317391          -4479.239868992124        -4.071384979041384        -2.484916927593948        -5.712653812502082        
05 May 2002 19:06:55.695   5026.911107078753         1080.912665263775         -5025.456875009939        -4.63355522088311         -2.614455247753436        -5.201959099156424        
05 May 2002 19:08:35.695   4537.505945383368         814.1539978268876         -5517.787767364254        -5.145746901915926        -2.715940301862439        -4.635905293063452        
05 May 2002 19:10:15.695   3999.606866664586         538.6939422190082         -5950.998552509922        -5.602582582922008        -2.788334338812121        -4.020619674582877        
05 May 2002 19:11:55.695   3418.993201027837         257.4805467770195         -6320.493150598913        -5.999291579682919        -2.830910454968747        -3.362721666077593        
05 May 2002 19:13:35.695   2801.889277400458         -26.4811498101983         -6622.358974836089        -6.331751327828663        -2.843256343253045        -2.669249672749859        
05 May 2002 19:15:15.695   2154.897857193077         -310.1606380012543        -6853.405119986073        -6.596521387311697        -2.825275021069475        -1.94758651552372         
05 May 2002 19:16:55.695   1484.930510625498         -590.5333936657919        -7011.193057708144        -6.790870584592266        -2.777182848964734        -1.205384209570252        
05 May 2002 19:18:35.695   799.1355962380329         -864.6120139424211        -7094.059797980129        -6.912797829161048        -2.699505124445685        -0.4504885857039398       
05 May 2002 19:20:15.695   104.8244490411623         -1129.476802679752        -7101.13351452255         -6.961047102300245        -2.593069481192559        0.3091359887382373        
05 May 2002 19:21:55.695   -590.6036580050448        -1382.305593283888        -7032.341647060294        -6.935117005341851        -2.458997251124415        1.065481720400902         
05 May 2002 19:23:35.695   -1279.7372470081          -1620.402609244101        -6888.411494416559        -6.835265093775723        -2.298692864518458        1.810572391554021         
05 May 2002 19:25:15.695   -1955.228543347652        -1841.226165953727        -6670.863303593149        -6.662507030155035        -2.113831281765824        2.536538362404996         
05 May 2002 19:26:55.695   -2609.869031109308        -2042.415012633124        -6381.995851241295        -6.418610389249526        -1.906343380144101        3.235691649673186         
05 May 2002 19:28:35.695   -3236.66410552783         -2221.813104128201        -6024.864510961268        -6.106082766405637        -1.678399167135439        3.900601050582931         
05 May 2002 19:30:15.695   -3828.906226875463        -2377.49257714613         -5603.251812695222        -5.728153699775198        -1.432388668278286        4.524167100134355         
05 May 2002 19:31:55.695   -4380.24592938467         -2507.774691320051        -5121.63053241182         -5.288749836709036        -1.17090034390613         5.099696424716314         
05 May 2002 19:33:35.695   -4884.759981388876        -2611.248482748421        -4585.119406087489        -4.792462768504465        -0.8966969284607653       5.62097480138319          
05 May 2002 19:35:15.695   -5337.015937418507        -2686.786870127115        -3999.431645058275        -4.244509034803087        -0.6126886573404968       6.082337976483883         
05 May 2002 19:36:55.695   -5732.132283451758        -2733.559955399956        -3370.816532930473        -3.650681953039514        -0.321903941692059        6.478739072754658         
05 May 2002 19:38:35.695   -6065.833350358977        -2751.045271900018        -2705.994512634537        -3.017295159325767        -0.02745766875199731      6.805811235022746         
05 May 2002 19:40:15.695   -6334.498174659656        -2739.034757169594        -2012.086310782261        -2.351118031394374        0.2674825699312594        7.059924063279583         
05 May 2002 19:41:55.695   -6535.20251773019         -2697.638263834031        -1296.5367932426          -1.659303485936299        0.5597318950780651        7.238232365833134         
05 May 2002 19:43:35.695   -6665.753320172638        -2627.28347013658         -567.0343882275723        -0.949308973556988        0.8461246610312151        7.338715845359921         
05 May 2002 19:45:15.695   -6724.714965271807        -2528.712110467656        168.5729538773494         -0.2288118121184411       1.123551449555898         7.360208504417381         
05 May 2002 19:46:55.695   -6711.426853927786        -2402.972512316584        902.364189289157          0.4943797313239264        1.388995843907535         7.302416817109759         
05 May 2002 19:48:35.695   -6626.01194414475         -2251.408497062826        1626.432839920143         1.212417988157037         1.639570263931962         7.165926039732053         
05 May 2002 19:50:15.695   -6469.376077614121        -2075.644773448709        2332.974681731281         1.917508320059218         1.872550156950093         6.952194405448041         
05 May 2002 19:51:55.695   -6243.198092460282        -1877.569020788109        3014.374254563291         2.602000656837617         2.085405890230007         6.663535336151523         
05 May 2002 19:53:35.695   -5949.910897504335        -1659.310921115966        3663.289015400568         3.258478421935664         2.275831775377674         6.303088181839508         
05 May 2002 19:55:15.695   -5592.673847744422        -1423.218450248404        4272.730028535568         3.879843281640601         2.441771768521435         5.874778332999415         
05 May 2002 19:56:55.695   -5175.33690791863         -1171.8317781343          4836.138181018205         4.459394375630366         2.58144151910937          5.383267824644866         
05 May 2002 19:58:35.695   -4702.397211555535        -907.8551543554646        5347.455036074158         4.990900968165785         2.693346578134501         4.833897739705045         
05 May 2002 20:00:15.695   -4178.948714456385        -634.1271672010467        5801.187573033383         5.468667766970686         2.776296709483797         4.232623816871537         
05 May 2002 20:01:55.695   -3610.625700969099        -353.5897640344717        6192.466204705585         5.887592468027045         2.82941636672672          3.585946670402957         
05 May 2002 20:03:35.695   -3003.540932868436        -69.25641032433485        6517.095599556688         6.243215369195571         2.852151492437215         2.900837947789117         
05 May 2002 20:05:15.695   -2364.219231054067        215.8202560768725         6771.597964150331         6.531761136491872         2.844272862793167         2.184663593381666         
05 May 2002 20:06:55.695   -1699.52726528884         498.5809416847742         6953.248546462235         6.750172977241349         2.80587623201808          1.445105185487799         
05 May 2002 20:08:35.695   -1016.600294266478        775.9920781696758         7060.103207778846         6.896139572704127         2.737379531099547         0.690080085952246         
05 May 2002 20:10:15.695   -322.7665608825998        1045.077784549075         7091.017973248577         6.968115140771111         2.639517345568623         -0.07233908093071426      
05 May 2002 20:11:55.695   374.5299857409462         1302.951147546883         7045.660512655035         6.96533294503933          2.513332845471044         -0.8340052920573081       
05 May 2002 20:13:35.695   1067.808000285094         1546.844572509037         6924.513528435516         6.88781245471883          2.360167274854289         -1.586778145157876        
05 May 2002 20:15:15.695   1749.627451946164         1774.138963170543         6728.87004176892          6.736360207826887         2.181647039663476         -2.322604912432757        
05 May 2002 20:16:55.695   2412.66810343979          1982.39149001366          6460.820579321108         6.512564264964845         1.979668371201467         -3.033601499416502        
05 May 2002 20:18:35.695   3049.807106622841         2169.361702093339         6123.232278901211         6.218781986070914         1.756379497365634         -3.712133095032521        
05 May 2002 20:20:15.695   3654.195027655754         2333.035728416747         5719.719961420443         5.858120744731936         1.514160234396389         -4.350894144401022        
05 May 2002 20:21:55.695   4219.329575450389         2471.648307313058         5254.609261386507         5.434411131673262         1.255598920442315         -4.942987077897985        
05 May 2002 20:23:35.695   4739.126258273457         2583.702374947218         4732.891977737404         4.952172210292231         0.9834666546084455        -5.481998998178553        
05 May 2002 20:25:15.695   5207.985155020911         2667.985944319057         4160.173897506594         4.416568475992558         0.700688875991646         -5.962075301753965        
05 May 2002 20:26:55.695   5620.852960077647         2723.586013994296         3542.615457555155         3.8333583386618           0.4103144137401373        -6.377989012653643        
05 May 2002 20:28:35.695   5973.279452535743         2749.899264350989         2886.865741948755         3.208834186459202         0.1154822540988744        -6.725204459953138        
05 May 2002 20:30:15.695   6261.467562859485         2746.639330255911         2199.990450937554         2.549754375781417         -0.1806136094491753       -6.9999338645452          
05 May 2002 20:31:55.695   6482.316258351747         2713.840481486437         1489.394624258477         1.863267814166802         -0.4747607571858224       -7.199185418930362        
05 May 2002 20:33:35.695   6633.45555347285          2651.857596566214         762.7410364748633         1.156832123499679         -0.7637657667479274       -7.320801561994865        
05 May 2002 20:35:15.695   6713.273065054757         2561.362378889247         27.86530295097588         0.4381266693299357        -1.04449181122421         -7.363486359442158        
05 May 2002 20:36:55.695   6720.931674557675         2443.335833521367         -707.3111709320351        -0.2850380113400898       -1.313895717249128        -7.326821190502351        
05 May 2002 20:38:35.695   6656.378022476391         2299.057095735304         -1434.869199975143        -1.004812674093188        -1.569063758478662        -7.211268292342538        
05 May 2002 20:40:15.695   6520.341736603991         2130.08877308218          -2146.979570109686        -1.713401929807057        -1.807245491374423        -7.018162100257525        
05 May 2002 20:41:55.695   6314.325475367646         1938.259029485188         -2835.989321707215        -2.403155117656624        -2.025885006400314        -6.749688714702244        
05 May 2002 20:43:35.695   6040.586041860154         1725.640697296812         -3494.505411589988        -3.066653805875572        -2.222649068774996        -6.408854197035591        
05 May 2002 20:45:15.695   5702.10698283637          1494.527749420427         -4115.474687136018        -3.696794427605488        -2.395451747654156        -5.999442715977588        
05 May 2002 20:46:55.695   5302.56322412911          1247.409497238937         -4692.259219471101        -4.28686481704601         -2.542475271608843        -5.525965815866067        
05 May 2002 20:48:35.695   4846.278400118448         986.942897740271          -5218.706181900528        -4.830613722158904        -2.662186992500883        -4.993604235366571        
05 May 2002 20:50:15.695   4338.175611897977         715.9233591229313         -5689.211602897099        -5.322312696207612        -2.753352474570524        -4.408143769945048        
05 May 2002 20:51:55.695   3783.722390791003         437.2544256191158         -6098.777472922901        -5.756810096872261        -2.815044844280728        -3.775906637561098        
05 May 2002 20:53:35.695   3188.87065618796          153.9167041833216         -6443.061823622518        -6.129577214279606        -2.846650628347993        -3.103679688098464        
05 May 2002 20:55:15.695   2559.992441373003         -131.0636305440424        -6718.421522760831        -6.436746789883396        -2.847872367795783        -2.398640606908201        
05 May 2002 20:56:55.695   1903.812127914353         -414.6464458369445        -6921.947630189932        -6.675144357137377        -2.818728321669937        -1.668283027953947        
05 May 2002 20:58:35.695   1227.335878201211         -693.8091003427211        -7051.493240038958        -6.842312927196703        -2.759549566144355        -0.9203412097575526       
05 May 2002 21:00:15.695   537.7789061513829         -965.5774858135788        -7105.69378504877         -6.936531549377273        -2.670974756192025        -0.1627146774943391       
05 May 2002 21:01:55.695   -157.5088251954511        -1227.056437911108        -7083.979808975263        -6.95682820952611         -2.553942754833067        0.5966069894875249        
05 May 2002 21:03:35.695   -851.1179303129384        -1475.459309448484        -6986.582221972993        -6.902987397727308        -2.409683257032662        1.349619214366601         
05 May 2002 21:05:15.695   -1535.655425096849        -1708.136507097797        -6814.530050177815        -6.775552500553204        -2.239705452374826        2.088377409533205         
05 May 2002 21:06:55.695   -2203.820530422965        -1922.602794450934        -6569.640680922617        -6.575822974758911        -2.045784691246886        2.805072002148074         
05 May 2002 21:08:35.695   -2848.479920080102        -2116.563156272585        -6254.502597518395        -6.305846063212983        -1.829947055383984        3.492103541229537         
05 May 2002 21:10:15.695   -3462.741847291423        -2287.937007481355        -5872.450600100031        -5.968402645224982        -1.594451691569279        4.142157793480091         
05 May 2002 21:11:55.695   -4040.028537557516        -2434.880515643235        -5427.53352769287         -5.566986693133227        -1.341770754005767        4.748280536596984         
05 May 2002 21:13:35.695   -4574.146178182923        -2555.806790735247        -4924.474538947576        -5.105777754900672        -1.074566820759616        5.303951516720705         
05 May 2002 21:15:15.695   -5059.351781209909        -2649.403685854219        -4368.624072738435        -4.589605905338065        -0.7956677000228128       5.803156783242094         
05 May 2002 21:16:55.695   -5490.416142791137        -2714.648947237617        -3765.905702762204        -4.02390871701345         -0.5080386244589918       6.240458363665057         
05 May 2002 21:18:35.695   -5862.682087917882        -2750.822457393644        -3122.755213135394        -3.414679986073545        -0.2147519364570336       6.611060032438293         
05 May 2002 21:20:15.695   -6172.117174869797        -2757.515331143195        -2446.053353767918        -2.768410200152414        0.08104551195012705       6.91086777675652          
05 May 2002 21:21:55.695   -6415.36004605085         -2734.635652864773        -1743.052879670824        -2.092019039108043        0.3761668929978557        7.136543489968973         
05 May 2002 21:23:35.695   -6589.759658615348        -2682.410684443937        -1021.300621146567        -1.392780524245858        0.667421399035839         7.285550445397237         
05 May 2002 21:25:15.695   -6693.406704049195        -2601.385425741527        -288.5554747026442        -0.6782417633670501       0.9516511205346461        7.356189217611997         
05 May 2002 21:26:55.695   -6725.156636493374        -2492.417471520414        447.2966738812499         0.04386346069180478       1.22576814613306          7.347622927409531         
05 May 2002 21:28:35.695   -6684.643866528524        -2356.668177343459        1178.329983265223         0.7657047588628677        1.486791175641046         7.259890973685626         
05 May 2002 21:30:15.695   -6572.28683620127         -2195.590218516787        1896.666469634977         1.47944718520737          1.731880925965313         7.09391076231911          
05 May 2002 21:31:55.695   -6389.283864111881        -2010.911697580373        2594.563388797776         2.177343496490899         1.958373636761387         6.85146732391071          
05 May 2002 21:33:35.695   -6137.599826674128        -1804.617021553526        3264.498988767605         2.851824858612053         2.163812048657899         6.535191099127971         
05 May 2002 21:35:15.695   -5819.943914551769        -1578.924829219488        3899.255476413243         3.495588329400568         2.345973322089628         6.148524535209189         
